trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,trip_direction_name,trip_sort
3067070,B,1,FITCHBURG/CADDIS,,0,257B,shp-B-52,1,1,Southbound,58920
4173100,B,2,FITCHBURG/CADDIS,,0,554B,shp-B-52,1,1,Southbound,63420
3845080,B,4,FITCHBURG/CADDIS,,0,135B,shp-B-52,1,1,Southbound,25620
4020090,B,6,FITCHBURG/CADDIS,,0,443B,shp-B-52,1,1,Southbound,53040
407080,B,4,FITCHBURG/CADDIS,,0,148B,shp-B-52,1,1,Southbound,40140
2238070,B,1,FITCHBURG/CADDIS,,0,261B,shp-B-52,1,1,Southbound,72900
3406010,B,5,FITCHBURG/CADDIS,,0,335B,shp-B-52,1,1,Southbound,29700
2145090,B,6,FITCHBURG/CADDIS,,0,432B,shp-B-52,1,1,Southbound,26100
768070,B,1,FITCHBURG/CADDIS,,0,262B,shp-B-52,1,1,Southbound,81900
1423080,B,4,FITCHBURG/CADDIS,,0,139B,shp-B-52,1,1,Southbound,24720
3300020,B,3,FITCHBURG/CADDIS,,0,137B,shp-B-52,1,1,Southbound,22980
314080,B,4,FITCHBURG/CADDIS,,0,136B,shp-B-52,1,1,Southbound,21300
3299090,B,6,FITCHBURG/CADDIS,,0,445B,shp-B-52,1,1,Southbound,58440
1102020,B,3,FITCHBURG/CADDIS,,0,166B,shp-B-52,1,1,Southbound,72960
378080,B,4,FITCHBURG/CADDIS,,0,157B,shp-B-52,1,1,Southbound,64440
2742100,B,2,FITCHBURG/CADDIS,,0,533B,shp-B-52,1,1,Southbound,24780
1622020,B,3,FITCHBURG/CADDIS,,0,167B,shp-B-52,1,1,Southbound,74760
3081080,B,4,FITCHBURG/CADDIS,,0,149B,shp-B-52,1,1,Southbound,49080
1032100,B,2,FITCHBURG/CADDIS,,0,549B,shp-B-52,1,1,Southbound,43620
219090,B,6,FITCHBURG/CADDIS,,0,448B,shp-B-52,1,1,Southbound,78300
1019080,B,4,FITCHBURG/CADDIS,,0,148B,shp-B-52,1,1,Southbound,48180
755090,B,6,FITCHBURG/CADDIS,,0,431B,shp-B-52,1,1,Southbound,22500
2874080,B,4,FITCHBURG/CADDIS,,0,150B,shp-B-52,1,1,Southbound,41940
4457090,B,6,FITCHBURG/CADDIS,,0,447B,shp-B-52,1,1,Southbound,69300
4060070,B,1,FITCHBURG/CADDIS,,0,242B,shp-B-52,1,1,Southbound,44520
3228010,B,5,FITCHBURG/CADDIS,,0,338B,shp-B-52,1,1,Southbound,44040
2710010,B,5,FITCHBURG/CADDIS,,0,339B,shp-B-52,1,1,Southbound,51240
4090100,B,2,FITCHBURG/CADDIS,,0,541B,shp-B-52,1,1,Southbound,32880
1168010,B,5,FITCHBURG/CADDIS,,0,349B,shp-B-52,1,1,Southbound,72900
1480100,B,2,FITCHBURG/CADDIS,,0,542B,shp-B-52,1,1,Southbound,44520
1453010,B,5,FITCHBURG/CADDIS,,0,332B,shp-B-52,1,1,Southbound,26100
3633090,B,6,FITCHBURG/CADDIS,,0,449B,shp-B-52,1,1,Southbound,72900
411070,B,1,FITCHBURG/CADDIS,,0,253B,shp-B-52,1,1,Southbound,54420
2379080,B,4,FITCHBURG/CADDIS,,0,157B,shp-B-52,1,1,Southbound,56220
1171020,B,3,FITCHBURG/CADDIS,,0,145B,shp-B-52,1,1,Southbound,36540
1800010,B,5,FITCHBURG/CADDIS,,0,332B,shp-B-52,1,1,Southbound,18900
840080,B,4,FITCHBURG/CADDIS,,0,156B,shp-B-52,1,1,Southbound,55320
2374020,B,3,FITCHBURG/CADDIS,,0,161B,shp-B-52,1,1,Southbound,60780
4731080,B,4,FITCHBURG/CADDIS,,0,142B,shp-B-52,1,1,Southbound,33840
1558090,B,6,FITCHBURG/CADDIS,,0,439B,shp-B-52,1,1,Southbound,51240
2185090,B,6,FITCHBURG/CADDIS,,0,441B,shp-B-52,1,1,Southbound,47640
2322100,B,2,FITCHBURG/CADDIS,,0,553B,shp-B-52,1,1,Southbound,62520
3133090,B,6,FITCHBURG/CADDIS,,0,450B,shp-B-52,1,1,Southbound,74700
1736070,B,1,FITCHBURG/CADDIS,,0,241B,shp-B-52,1,1,Southbound,40020
879100,B,2,FITCHBURG/CADDIS,,0,534B,shp-B-52,1,1,Southbound,29280
3796070,B,1,FITCHBURG/CADDIS,,0,236B,shp-B-52,1,1,Southbound,25680
2200080,B,4,FITCHBURG/CADDIS,,0,146B,shp-B-52,1,1,Southbound,37440
782070,B,1,FITCHBURG/CADDIS,,0,236B,shp-B-52,1,1,Southbound,31980
397080,B,4,FITCHBURG/CADDIS,,0,164B,shp-B-52,1,1,Southbound,68940
350070,B,1,FITCHBURG/CADDIS,,0,253B,shp-B-52,1,1,Southbound,62520
4834020,B,3,FITCHBURG/CADDIS,,0,163B,shp-B-52,1,1,Southbound,67140
2457100,B,2,FITCHBURG/CADDIS,,0,562B,shp-B-52,1,1,Southbound,81900
651090,B,6,FITCHBURG/CADDIS,,0,438B,shp-B-52,1,1,Southbound,44040
433070,B,1,FITCHBURG/CADDIS,,0,238B,shp-B-52,1,1,Southbound,35580
4124070,B,1,FITCHBURG/CADDIS,,0,257B,shp-B-52,1,1,Southbound,66180
1683020,B,3,FITCHBURG/CADDIS,,0,150B,shp-B-52,1,1,Southbound,49920
1976100,B,2,FITCHBURG/CADDIS,,0,547B,shp-B-52,1,1,Southbound,41820
3440080,B,4,FITCHBURG/CADDIS,,0,136B,shp-B-52,1,1,Southbound,29220
2829080,B,4,FITCHBURG/CADDIS,,0,133B,shp-B-52,1,1,Southbound,26520
2312090,B,6,FITCHBURG/CADDIS,,0,437B,shp-B-52,1,1,Southbound,40440
2649020,B,3,FITCHBURG/CADDIS,,0,147B,shp-B-52,1,1,Southbound,39240
338010,B,5,FITCHBURG/CADDIS,,0,348B,shp-B-52,1,1,Southbound,71100
2816010,B,5,FITCHBURG/CADDIS,,0,350B,shp-B-52,1,1,Southbound,74700
2873070,B,1,FITCHBURG/CADDIS,,0,252B,shp-B-52,1,1,Southbound,61620
835100,B,2,FITCHBURG/CADDIS,,0,552B,shp-B-52,1,1,Southbound,61620
3761100,B,2,FITCHBURG/CADDIS,,0,551B,shp-B-52,1,1,Southbound,60720
296100,B,2,FITCHBURG/CADDIS,,0,554B,shp-B-52,1,1,Southbound,55320
3333070,B,1,FITCHBURG/CADDIS,,0,254B,shp-B-52,1,1,Southbound,63420
3345080,B,4,FITCHBURG/CADDIS,,0,144B,shp-B-52,1,1,Southbound,43680
2423100,B,2,FITCHBURG/CADDIS,,0,532B,shp-B-52,1,1,Southbound,26580
4654090,B,6,FITCHBURG/CADDIS,,0,438B,shp-B-52,1,1,Southbound,35100
3205080,B,4,FITCHBURG/CADDIS,,0,154B,shp-B-52,1,1,Southbound,59820
4271080,B,4,FITCHBURG/CADDIS,,0,131B,shp-B-52,1,1,Southbound,17520
4677070,B,1,FITCHBURG/CADDIS,,0,260B,shp-B-52,1,1,Southbound,71100
522080,B,4,FITCHBURG/CADDIS,,0,151B,shp-B-52,1,1,Southbound,50820
1166010,B,5,FITCHBURG/CADDIS,,0,343B,shp-B-52,1,1,Southbound,62040
4838070,B,1,FITCHBURG/CADDIS,,0,261B,shp-B-52,1,1,Southbound,80100
3030020,B,3,FITCHBURG/CADDIS,,0,133B,shp-B-52,1,1,Southbound,19020
425090,B,6,FITCHBURG/CADDIS,,0,446B,shp-B-52,1,1,Southbound,60240
4902010,B,5,FITCHBURG/CADDIS,,0,345B,shp-B-52,1,1,Southbound,58440
842090,B,6,FITCHBURG/CADDIS,,0,434B,shp-B-52,1,1,Southbound,20700
641010,B,5,FITCHBURG/CADDIS,,0,343B,shp-B-52,1,1,Southbound,53040
2374080,B,4,FITCHBURG/CADDIS,,0,161B,shp-B-52,1,1,Southbound,60780
2559070,B,1,FITCHBURG/CADDIS,,0,250B,shp-B-52,1,1,Southbound,48120
2270080,B,4,FITCHBURG/CADDIS,,0,137B,shp-B-52,1,1,Southbound,31020
1702080,B,4,FITCHBURG/CADDIS,,0,165B,shp-B-52,1,1,Southbound,78360
2047100,B,2,FITCHBURG/CADDIS,,0,558B,shp-B-52,1,1,Southbound,59820
2829020,B,3,FITCHBURG/CADDIS,,0,133B,shp-B-52,1,1,Southbound,26520
3013100,B,2,FITCHBURG/CADDIS,,0,544B,shp-B-52,1,1,Southbound,38280
2447100,B,2,FITCHBURG/CADDIS,,0,537B,shp-B-52,1,1,Southbound,33780
1742080,B,4,FITCHBURG/CADDIS,,0,147B,shp-B-52,1,1,Southbound,47280
3972070,B,1,FITCHBURG/CADDIS,,0,247B,shp-B-52,1,1,Southbound,41820
2288090,B,6,FITCHBURG/CADDIS,,0,436B,shp-B-52,1,1,Southbound,38700
1683080,B,4,FITCHBURG/CADDIS,,0,150B,shp-B-52,1,1,Southbound,49920
373090,B,6,FITCHBURG/CADDIS,,0,432B,shp-B-52,1,1,Southbound,18900
1967090,B,6,FITCHBURG/CADDIS,,0,436B,shp-B-52,1,1,Southbound,31500
3780080,B,4,FITCHBURG/CADDIS,,0,149B,shp-B-52,1,1,Southbound,41040
4434020,B,3,FITCHBURG/CADDIS,,0,153B,shp-B-52,1,1,Southbound,46380
1180100,B,2,FITCHBURG/CADDIS,,0,546B,shp-B-52,1,1,Southbound,49020
2874020,B,3,FITCHBURG/CADDIS,,0,150B,shp-B-52,1,1,Southbound,41940
3762020,B,3,FITCHBURG/CADDIS,,0,158B,shp-B-52,1,1,Southbound,57120
811090,B,6,FITCHBURG/CADDIS,,0,437B,shp-B-52,1,1,Southbound,33300
389010,B,5,FITCHBURG/CADDIS,,0,337B,shp-B-52,1,1,Southbound,33300
2910010,B,5,FITCHBURG/CADDIS,,0,345B,shp-B-52,1,1,Southbound,65700
4298020,B,3,FITCHBURG/CADDIS,,0,138B,shp-B-52,1,1,Southbound,28320
1170080,B,4,FITCHBURG/CADDIS,,0,159B,shp-B-52,1,1,Southbound,66240
1406070,B,1,FITCHBURG/CADDIS,,0,247B,shp-B-52,1,1,Southbound,49920
4280080,B,4,FITCHBURG/CADDIS,,0,140B,shp-B-52,1,1,Southbound,30120
4271020,B,3,FITCHBURG/CADDIS,,0,131B,shp-B-52,1,1,Southbound,17520
3441070,B,1,FITCHBURG/CADDIS,,0,234B,shp-B-52,1,1,Southbound,20700
4448080,B,4,FITCHBURG/CADDIS,,0,153B,shp-B-52,1,1,Southbound,54420
1853070,B,1,FITCHBURG/CADDIS,,0,244B,shp-B-52,1,1,Southbound,46320
3753080,B,4,FITCHBURG/CADDIS,,0,162B,shp-B-52,1,1,Southbound,62580
3080020,B,3,FITCHBURG/CADDIS,,0,152B,shp-B-52,1,1,Southbound,52620
1890100,B,2,FITCHBURG/CADDIS,,0,543B,shp-B-52,1,1,Southbound,37380
1600010,B,5,FITCHBURG/CADDIS,,0,350B,shp-B-52,1,1,Southbound,81900
4284100,B,2,FITCHBURG/CADDIS,,0,536B,shp-B-52,1,1,Southbound,31980
4731020,B,3,FITCHBURG/CADDIS,,0,142B,shp-B-52,1,1,Southbound,33840
1144010,B,5,FITCHBURG/CADDIS,,0,331B,shp-B-52,1,1,Southbound,22500
1386090,B,6,FITCHBURG/CADDIS,,0,440B,shp-B-52,1,1,Southbound,45840
1007070,B,1,FITCHBURG/CADDIS,,0,255B,shp-B-52,1,1,Southbound,64380
2929010,B,5,FITCHBURG/CADDIS,,0,346B,shp-B-52,1,1,Southbound,60240
779010,B,5,FITCHBURG/CADDIS,,0,336B,shp-B-52,1,1,Southbound,38700
3597080,B,4,FITCHBURG/CADDIS,,0,146B,shp-B-52,1,1,Southbound,45480
3401080,B,4,FITCHBURG/CADDIS,,0,168B,shp-B-52,1,1,Southbound,83760
1689080,B,4,FITCHBURG/CADDIS,,0,144B,shp-B-52,1,1,Southbound,35640
3261080,B,4,FITCHBURG/CADDIS,,0,134B,shp-B-52,1,1,Southbound,20400
3323080,B,4,FITCHBURG/CADDIS,,0,168B,shp-B-52,1,1,Southbound,76560
304080,B,4,FITCHBURG/CADDIS,,0,140B,shp-B-52,1,1,Southbound,38340
1669100,B,2,FITCHBURG/CADDIS,,0,550B,shp-B-52,1,1,Southbound,48120
556070,B,1,FITCHBURG/CADDIS,,0,250B,shp-B-52,1,1,Southbound,56220
2750070,B,1,FITCHBURG/CADDIS,,0,249B,shp-B-52,1,1,Southbound,43620
2587090,B,6,FITCHBURG/CADDIS,,0,446B,shp-B-52,1,1,Southbound,67500
670010,B,5,FITCHBURG/CADDIS,,0,349B,shp-B-52,1,1,Southbound,80100
407020,B,3,FITCHBURG/CADDIS,,0,148B,shp-B-52,1,1,Southbound,40140
3030080,B,4,FITCHBURG/CADDIS,,0,133B,shp-B-52,1,1,Southbound,19020
2901010,B,5,FITCHBURG/CADDIS,,0,348B,shp-B-52,1,1,Southbound,78300
2247070,B,1,FITCHBURG/CADDIS,,0,232B,shp-B-52,1,1,Southbound,18900
1170020,B,3,FITCHBURG/CADDIS,,0,159B,shp-B-52,1,1,Southbound,66240
352100,B,2,FITCHBURG/CADDIS,,0,552B,shp-B-52,1,1,Southbound,53520
1702020,B,3,FITCHBURG/CADDIS,,0,165B,shp-B-52,1,1,Southbound,78360
283070,B,1,FITCHBURG/CADDIS,,0,254B,shp-B-52,1,1,Southbound,55320
2033020,B,3,FITCHBURG/CADDIS,,0,139B,shp-B-52,1,1,Southbound,32820
878100,B,2,FITCHBURG/CADDIS,,0,556B,shp-B-52,1,1,Southbound,58020
4668020,B,3,FITCHBURG/CADDIS,,0,158B,shp-B-52,1,1,Southbound,65340
4661070,B,1,FITCHBURG/CADDIS,,0,262B,shp-B-52,1,1,Southbound,74700
4832090,B,6,FITCHBURG/CADDIS,,0,439B,shp-B-52,1,1,Southbound,42240
4407090,B,6,FITCHBURG/CADDIS,,0,450B,shp-B-52,1,1,Southbound,81900
3499100,B,2,FITCHBURG/CADDIS,,0,541B,shp-B-52,1,1,Southbound,40020
2097100,B,2,FITCHBURG/CADDIS,,0,539B,shp-B-52,1,1,Southbound,34680
864080,B,4,FITCHBURG/CADDIS,,0,166B,shp-B-52,1,1,Southbound,80160
3440020,B,3,FITCHBURG/CADDIS,,0,136B,shp-B-52,1,1,Southbound,29220
397020,B,3,FITCHBURG/CADDIS,,0,164B,shp-B-52,1,1,Southbound,68940
4515070,B,1,FITCHBURG/CADDIS,,0,237B,shp-B-52,1,1,Southbound,27480
2535080,B,4,FITCHBURG/CADDIS,,0,156B,shp-B-52,1,1,Southbound,63480
4520080,B,4,FITCHBURG/CADDIS,,0,155B,shp-B-52,1,1,Southbound,53520
3513100,B,2,FITCHBURG/CADDIS,,0,531B,shp-B-52,1,1,Southbound,22500
4834080,B,4,FITCHBURG/CADDIS,,0,163B,shp-B-52,1,1,Southbound,67140
58100,B,2,FITCHBURG/CADDIS,,0,550B,shp-B-52,1,1,Southbound,56220
3597020,B,3,FITCHBURG/CADDIS,,0,146B,shp-B-52,1,1,Southbound,45480
1313080,B,4,FITCHBURG/CADDIS,,0,155B,shp-B-52,1,1,Southbound,61680
2169020,B,3,FITCHBURG/CADDIS,,0,165B,shp-B-52,1,1,Southbound,71160
3425070,B,1,FITCHBURG/CADDIS,,0,234B,shp-B-52,1,1,Southbound,29280
3845020,B,3,FITCHBURG/CADDIS,,0,135B,shp-B-52,1,1,Southbound,25620
1301100,B,2,FITCHBURG/CADDIS,,0,545B,shp-B-52,1,1,Southbound,39120
3323020,B,3,FITCHBURG/CADDIS,,0,168B,shp-B-52,1,1,Southbound,76560
4996100,B,2,FITCHBURG/CADDIS,,0,534B,shp-B-52,1,1,Southbound,20700
4668080,B,4,FITCHBURG/CADDIS,,0,158B,shp-B-52,1,1,Southbound,65340
3100090,B,6,FITCHBURG/CADDIS,,0,448B,shp-B-52,1,1,Southbound,71100
1947020,B,3,FITCHBURG/CADDIS,,0,143B,shp-B-52,1,1,Southbound,34740
4098020,B,3,FITCHBURG/CADDIS,,0,167B,shp-B-52,1,1,Southbound,81960
1909100,B,2,FITCHBURG/CADDIS,,0,560B,shp-B-52,1,1,Southbound,78300
4280020,B,3,FITCHBURG/CADDIS,,0,140B,shp-B-52,1,1,Southbound,30120
2379020,B,3,FITCHBURG/CADDIS,,0,157B,shp-B-52,1,1,Southbound,56220
1731100,B,2,FITCHBURG/CADDIS,,0,553B,shp-B-52,1,1,Southbound,54420
288010,B,5,FITCHBURG/CADDIS,,0,334B,shp-B-52,1,1,Southbound,20700
2434080,B,4,FITCHBURG/CADDIS,,0,141B,shp-B-52,1,1,Southbound,31920
2005100,B,2,FITCHBURG/CADDIS,,0,561B,shp-B-52,1,1,Southbound,72900
2080070,B,1,FITCHBURG/CADDIS,,0,252B,shp-B-52,1,1,Southbound,53520
3199100,B,2,FITCHBURG/CADDIS,,0,561B,shp-B-52,1,1,Southbound,80100
4104070,B,1,FITCHBURG/CADDIS,,0,241B,shp-B-52,1,1,Southbound,32880
1622080,B,4,FITCHBURG/CADDIS,,0,167B,shp-B-52,1,1,Southbound,74760
2040100,B,2,FITCHBURG/CADDIS,,0,555B,shp-B-52,1,1,Southbound,64380
2033080,B,4,FITCHBURG/CADDIS,,0,139B,shp-B-52,1,1,Southbound,32820
2200020,B,3,FITCHBURG/CADDIS,,0,146B,shp-B-52,1,1,Southbound,37440
3685070,B,1,FITCHBURG/CADDIS,,0,232B,shp-B-52,1,1,Southbound,26580
617070,B,1,FITCHBURG/CADDIS,,0,235B,shp-B-52,1,1,Southbound,23880
378020,B,3,FITCHBURG/CADDIS,,0,157B,shp-B-52,1,1,Southbound,64440
2124090,B,6,FITCHBURG/CADDIS,,0,445B,shp-B-52,1,1,Southbound,65700
3178070,B,1,FITCHBURG/CADDIS,,0,246B,shp-B-52,1,1,Southbound,40920
1413080,B,4,FITCHBURG/CADDIS,,0,161B,shp-B-52,1,1,Southbound,69900
1462020,B,3,FITCHBURG/CADDIS,,0,152B,shp-B-52,1,1,Southbound,44580
3305090,B,6,FITCHBURG/CADDIS,,0,444B,shp-B-52,1,1,Southbound,63840
2003100,B,2,FITCHBURG/CADDIS,,0,559B,shp-B-52,1,1,Southbound,69300
522020,B,3,FITCHBURG/CADDIS,,0,151B,shp-B-52,1,1,Southbound,50820
4534070,B,1,FITCHBURG/CADDIS,,0,237B,shp-B-52,1,1,Southbound,33780
2535020,B,3,FITCHBURG/CADDIS,,0,156B,shp-B-52,1,1,Southbound,63480
2270020,B,3,FITCHBURG/CADDIS,,0,137B,shp-B-52,1,1,Southbound,31020
4676070,B,1,FITCHBURG/CADDIS,,0,240B,shp-B-52,1,1,Southbound,31080
3066100,B,2,FITCHBURG/CADDIS,,0,546B,shp-B-52,1,1,Southbound,40920
3629100,B,2,FITCHBURG/CADDIS,,0,556B,shp-B-52,1,1,Southbound,65280
1094010,B,5,FITCHBURG/CADDIS,,0,347B,shp-B-52,1,1,Southbound,76500
1707090,B,6,FITCHBURG/CADDIS,,0,435B,shp-B-52,1,1,Southbound,29700
2307070,B,1,FITCHBURG/CADDIS,,0,245B,shp-B-52,1,1,Southbound,47220
3316070,B,1,FITCHBURG/CADDIS,,0,242B,shp-B-52,1,1,Southbound,36480
840020,B,3,FITCHBURG/CADDIS,,0,156B,shp-B-52,1,1,Southbound,55320
3545100,B,2,FITCHBURG/CADDIS,,0,545B,shp-B-52,1,1,Southbound,47220
925010,B,5,FITCHBURG/CADDIS,,0,344B,shp-B-52,1,1,Southbound,54840
339070,B,1,FITCHBURG/CADDIS,,0,238B,shp-B-52,1,1,Southbound,28380
3780020,B,3,FITCHBURG/CADDIS,,0,149B,shp-B-52,1,1,Southbound,41040
3361070,B,1,FITCHBURG/CADDIS,,0,231B,shp-B-52,1,1,Southbound,22500
2210070,B,1,FITCHBURG/CADDIS,,0,256B,shp-B-52,1,1,Southbound,58020
3080080,B,4,FITCHBURG/CADDIS,,0,152B,shp-B-52,1,1,Southbound,52620
1742020,B,3,FITCHBURG/CADDIS,,0,147B,shp-B-52,1,1,Southbound,47280
1947080,B,4,FITCHBURG/CADDIS,,0,143B,shp-B-52,1,1,Southbound,34740
3724090,B,6,FITCHBURG/CADDIS,,0,444B,shp-B-52,1,1,Southbound,54840
1426070,B,1,FITCHBURG/CADDIS,,0,260B,shp-B-52,1,1,Southbound,78300
1026100,B,2,FITCHBURG/CADDIS,,0,538B,shp-B-52,1,1,Southbound,28380
1823080,B,4,FITCHBURG/CADDIS,,0,160B,shp-B-52,1,1,Southbound,58920
3596100,B,2,FITCHBURG/CADDIS,,0,549B,shp-B-52,1,1,Southbound,51720
3300080,B,4,FITCHBURG/CADDIS,,0,137B,shp-B-52,1,1,Southbound,22980
3662020,B,3,FITCHBURG/CADDIS,,0,134B,shp-B-52,1,1,Southbound,27420
4100020,B,3,FITCHBURG/CADDIS,,0,160B,shp-B-52,1,1,Southbound,68040
796100,B,2,FITCHBURG/CADDIS,,0,542B,shp-B-52,1,1,Southbound,36480
1677100,B,2,FITCHBURG/CADDIS,,0,548B,shp-B-52,1,1,Southbound,50820
1102080,B,4,FITCHBURG/CADDIS,,0,166B,shp-B-52,1,1,Southbound,72960
864020,B,3,FITCHBURG/CADDIS,,0,166B,shp-B-52,1,1,Southbound,80160
1987090,B,6,FITCHBURG/CADDIS,,0,443B,shp-B-52,1,1,Southbound,62040
3909010,B,5,FITCHBURG/CADDIS,,0,341B,shp-B-52,1,1,Southbound,47640
318100,B,2,FITCHBURG/CADDIS,,0,557B,shp-B-52,1,1,Southbound,58920
2434020,B,3,FITCHBURG/CADDIS,,0,141B,shp-B-52,1,1,Southbound,31920
657100,B,2,FITCHBURG/CADDIS,,0,543B,shp-B-52,1,1,Southbound,45420
3860090,B,6,FITCHBURG/CADDIS,,0,442B,shp-B-52,1,1,Southbound,49440
3345020,B,3,FITCHBURG/CADDIS,,0,144B,shp-B-52,1,1,Southbound,43680
4879070,B,1,FITCHBURG/CADDIS,,0,258B,shp-B-52,1,1,Southbound,67500
4543020,B,3,FITCHBURG/CADDIS,,0,132B,shp-B-52,1,1,Southbound,22200
1095100,B,2,FITCHBURG/CADDIS,,0,537B,shp-B-52,1,1,Southbound,27480
1961100,B,2,FITCHBURG/CADDIS,,0,538B,shp-B-52,1,1,Southbound,35580
3662080,B,4,FITCHBURG/CADDIS,,0,134B,shp-B-52,1,1,Southbound,27420
3906090,B,6,FITCHBURG/CADDIS,,0,433B,shp-B-52,1,1,Southbound,24300
4204070,B,1,FITCHBURG/CADDIS,,0,246B,shp-B-52,1,1,Southbound,49020
482010,B,5,FITCHBURG/CADDIS,,0,346B,shp-B-52,1,1,Southbound,67500
3753020,B,3,FITCHBURG/CADDIS,,0,162B,shp-B-52,1,1,Southbound,62580
4332010,B,5,FITCHBURG/CADDIS,,0,340B,shp-B-52,1,1,Southbound,45840
2431090,B,6,KENNEDY/DROP OFFS ONLY,,0,448B,shp-B-56,1,1,Southbound,84900
3303070,B,1,KENNEDY/DROP OFFS ONLY,,0,232B,shp-B-56,1,1,Southbound,32580
772020,B,3,KENNEDY/DROP OFFS ONLY,,0,147B,shp-B-56,1,1,Southbound,54960
4481020,B,3,KENNEDY/DROP OFFS ONLY,,0,144B,shp-B-56,1,1,Southbound,51360
3560010,B,5,KENNEDY/DROP OFFS ONLY,,0,333B,shp-B-56,1,1,Southbound,31200
3111070,B,1,KENNEDY/DROP OFFS ONLY,,0,244B,shp-B-56,1,1,Southbound,53280
4219020,B,3,KENNEDY/DROP OFFS ONLY,,0,157B,shp-B-56,1,1,Southbound,72000
3846070,B,1,KENNEDY/DROP OFFS ONLY,,0,238B,shp-B-56,1,1,Southbound,42480
1525100,B,2,KENNEDY/DROP OFFS ONLY,,0,555B,shp-B-56,1,1,Southbound,71280
4004090,B,6,KENNEDY/DROP OFFS ONLY,,0,436B,shp-B-56,1,1,Southbound,45600
3507070,B,1,KENNEDY/DROP OFFS ONLY,,0,249B,shp-B-56,1,1,Southbound,58680
1112010,B,5,KENNEDY/DROP OFFS ONLY,,0,335B,shp-B-56,1,1,Southbound,43800
2302080,B,4,KENNEDY/DROP OFFS ONLY,,0,134B,shp-B-56,1,1,Southbound,35040
3216020,B,3,KENNEDY/DROP OFFS ONLY,,0,159B,shp-B-56,1,1,Southbound,73800
124070,B,1,KENNEDY/DROP OFFS ONLY,,0,252B,shp-B-56,1,1,Southbound,68580
1308080,B,4,KENNEDY/DROP OFFS ONLY,,0,166B,shp-B-56,1,1,Southbound,86700
3161020,B,3,KENNEDY/DROP OFFS ONLY,,0,153B,shp-B-56,1,1,Southbound,62160
431080,B,4,KENNEDY/DROP OFFS ONLY,,0,135B,shp-B-56,1,1,Southbound,33240
549070,B,1,KENNEDY/DROP OFFS ONLY,,0,250B,shp-B-56,1,1,Southbound,63180
2784010,B,5,KENNEDY/DROP OFFS ONLY,,0,342B,shp-B-56,1,1,Southbound,56400
4844090,B,6,KENNEDY/DROP OFFS ONLY,,0,435B,shp-B-56,1,1,Southbound,43800
1894090,B,6,KENNEDY/DROP OFFS ONLY,,0,434B,shp-B-56,1,1,Southbound,34740
2001070,B,1,KENNEDY/DROP OFFS ONLY,,0,243B,shp-B-56,1,1,Southbound,52380
2088020,B,3,KENNEDY/DROP OFFS ONLY,,0,164B,shp-B-56,1,1,Southbound,76260
671100,B,2,KENNEDY/DROP OFFS ONLY,,0,537B,shp-B-56,1,1,Southbound,40680
772080,B,4,KENNEDY/DROP OFFS ONLY,,0,147B,shp-B-56,1,1,Southbound,54960
471070,B,1,KENNEDY/DROP OFFS ONLY,,0,253B,shp-B-56,1,1,Southbound,69480
4163020,B,3,KENNEDY/DROP OFFS ONLY,,0,151B,shp-B-56,1,1,Southbound,58560
895020,B,3,KENNEDY/DROP OFFS ONLY,,0,145B,shp-B-56,1,1,Southbound,44100
4394070,B,1,KENNEDY/DROP OFFS ONLY,,0,239B,shp-B-56,1,1,Southbound,41580
594070,B,1,KENNEDY/DROP OFFS ONLY,,0,234B,shp-B-56,1,1,Southbound,36120
1424020,B,3,KENNEDY/DROP OFFS ONLY,,0,138B,shp-B-56,1,1,Southbound,35940
3276090,B,6,KENNEDY/DROP OFFS ONLY,,0,446B,shp-B-56,1,1,Southbound,74400
1634080,B,4,KENNEDY/DROP OFFS ONLY,,0,146B,shp-B-56,1,1,Southbound,53160
4452020,B,3,KENNEDY/DROP OFFS ONLY,,0,155B,shp-B-56,1,1,Southbound,69300
3349020,B,3,KENNEDY/DROP OFFS ONLY,,0,131B,shp-B-56,1,1,Southbound,31440
1255100,B,2,KENNEDY/DROP OFFS ONLY,,0,535B,shp-B-56,1,1,Southbound,37020
1157100,B,2,KENNEDY/DROP OFFS ONLY,,0,532B,shp-B-56,1,1,Southbound,32580
1400020,B,3,KENNEDY/DROP OFFS ONLY,,0,156B,shp-B-56,1,1,Southbound,71100
4631100,B,2,KENNEDY/DROP OFFS ONLY,,0,551B,shp-B-56,1,1,Southbound,67680
4452080,B,4,KENNEDY/DROP OFFS ONLY,,0,155B,shp-B-56,1,1,Southbound,69300
3035070,B,1,KENNEDY/DROP OFFS ONLY,,0,231B,shp-B-56,1,1,Southbound,28980
654080,B,4,KENNEDY/DROP OFFS ONLY,,0,141B,shp-B-56,1,1,Southbound,39540
2310080,B,4,KENNEDY/DROP OFFS ONLY,,0,143B,shp-B-56,1,1,Southbound,42240
2629020,B,3,KENNEDY/DROP OFFS ONLY,,0,150B,shp-B-56,1,1,Southbound,57660
1990100,B,2,KENNEDY/DROP OFFS ONLY,,0,554B,shp-B-56,1,1,Southbound,70380
2110090,B,6,KENNEDY/DROP OFFS ONLY,,0,438B,shp-B-56,1,1,Southbound,51000
3632090,B,6,KENNEDY/DROP OFFS ONLY,,0,433B,shp-B-56,1,1,Southbound,31200
